"REF_DATE","GEO","DGUID","Population characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1976","Northwest Territories including Nunavut","","Total population density","Number per square kilometre","229","units ","0","v32163932","13.4","","0s","","t","1"
"1976","Northwest Territories including Nunavut","","Urban population as a share of total population","Percent","239","units ","0","v32163936","13.8","49.7","","","t","1"
"1976","Northwest Territories including Nunavut","","Rural population as a share of total population","Percent","239","units ","0","v32163940","13.12","50.3","","","t","1"
"1976","Northwest Territories including Nunavut","","Total private dwellings","Number","223","units ","0","v32163941","13.13","10019","","","t","0"
"1976","Northwest Territories including Nunavut","","Urban private dwellings","Number","223","units ","0","v52150008","13.16","5903","","","t","0"
"1976","Northwest Territories including Nunavut","","Rural private dwellings","Number","223","units ","0","v52150023","13.17","4116","","","t","0"
"1976","Northwest Territories including Nunavut","","Private dwelling density","Number per square kilometre","229","units ","0","v32163942","13.14","","0s","","t","1"
"1976","Northwest Territories including Nunavut","","Population per private dwelling","Number","223","units ","0","v32163943","13.15","4.3","","","t","1"
"1976","Northwest Territories including Nunavut","","Population per urban private dwelling","Number","223","units ","0","v52150038","13.18","3.6","","","t","1"
"1976","Northwest Territories including Nunavut","","Population per rural private dwelling","Number","223","units ","0","v52150053","13.19","5.2","","","t","1"
"1981","Canada","2016A000011124","Total population","Number","223","units ","0","v32163749","1.1","24343181","","","","0"
"1981","Canada","2016A000011124","Urban population","Number","223","units ","0","v32163753","1.5","18435925","","","","0"
"1981","Canada","2016A000011124","Rural population","Number","223","units ","0","v32163757","1.9","5907255","","","","0"
"1981","Canada","2016A000011124","Total population density","Number per square kilometre","229","units ","0","v32163752","1.4","2.7","","","","1"
"1981","Canada","2016A000011124","Urban population as a share of total population","Percent","239","units ","0","v32163756","1.8","75.7","","","","1"
"1981","Canada","2016A000011124","Rural population as a share of total population","Percent","239","units ","0","v32163760","1.12","24.3","","","","1"
"1981","Canada","2016A000011124","Total private dwellings","Number","223","units ","0","v32163761","1.13","8281452","","","","0"
"1981","Canada","2016A000011124","Urban private dwellings","Number","223","units ","0","v52149996","1.16","6508672","","","","0"
"1981","Canada","2016A000011124","Rural private dwellings","Number","223","units ","0","v52150011","1.17","1772780","","","","0"
"1981","Canada","2016A000011124","Private dwelling density","Number per square kilometre","229","units ","0","v32163762","1.14","0.9","","","","1"
"1981","Canada","2016A000011124","Population per private dwelling","Number","223","units ","0","v32163763","1.15","2.9","","","","1"
"1981","Canada","2016A000011124","Population per urban private dwelling","Number","223","units ","0","v52150026","1.18","2.8","","","","1"
"1981","Canada","2016A000011124","Population per rural private dwelling","Number","223","units ","0","v52150041","1.19","3.3","","","","1"
"1981","Newfoundland and Labrador","2016A000210","Total population","Number","223","units ","0","v32163764","2.1","567681","","","","0"
"1981","Newfoundland and Labrador","2016A000210","Urban population","Number","223","units ","0","v32163768","2.5","332900","","","","0"
"1981","Newfoundland and Labrador","2016A000210","Rural population","Number","223","units ","0","v32163772","2.9","234785","","","","0"
"1981","Newfoundland and Labrador","2016A000210","Total population density","Number per square kilometre","229","units ","0","v32163767","2.4","1.5","","","","1"
"1981","Newfoundland and Labrador","2016A000210","Urban population as a share of total population","Percent","239","units ","0","v32163771","2.8","58.6","","","","1"
"1981","Newfoundland and Labrador","2016A000210","Rural population as a share of total population","Percent","239","units ","0","v32163775","2.12","41.4","","","","1"
"1981","Newfoundland and Labrador","2016A000210","Total private dwellings","Number","223","units ","0","v32163776","2.13","148421","","","","0"
"1981","Newfoundland and Labrador","2016A000210","Urban private dwellings","Number","223","units ","0","v52149997","2.16","90072","","","","0"
"1981","Newfoundland and Labrador","2016A000210","Rural private dwellings","Number","223","units ","0","v52150012","2.17","58349","","","","0"
"1981","Newfoundland and Labrador","2016A000210","Private dwelling density","Number per square kilometre","229","units ","0","v32163777","2.14","0.4","","","","1"
"1981","Newfoundland and Labrador","2016A000210","Population per private dwelling","Number","223","units ","0","v32163778","2.15","3.8","","","","1"
"1981","Newfoundland and Labrador","2016A000210","Population per urban private dwelling","Number","223","units ","0","v52150027","2.18","3.7","","","","1"
"1981","Newfoundland and Labrador","2016A000210","Population per rural private dwelling","Number","223","units ","0","v52150042","2.19","4.0","","","","1"
"1981","Prince Edward Island","2016A000211","Total population","Number","223","units ","0","v32163779","3.1","122506","","","","0"
"1981","Prince Edward Island","2016A000211","Urban population","Number","223","units ","0","v32163783","3.5","44515","","","","0"
"1981","Prince Edward Island","2016A000211","Rural population","Number","223","units ","0","v32163787","3.9","77990","","","","0"
"1981","Prince Edward Island","2016A000211","Total population density","Number per square kilometre","229","units ","0","v32163782","3.4","21.6","","","","1"
"1981","Prince Edward Island","2016A000211","Urban population as a share of total population","Percent","239","units ","0","v32163786","3.8","36.3","","","","1"
"1981","Prince Edward Island","2016A000211","Rural population as a share of total population","Percent","239","units ","0","v32163790","3.12","63.7","","","","1"
"1981","Prince Edward Island","2016A000211","Total private dwellings","Number","223","units ","0","v32163791","3.13","37662","","","","0"
"1981","Prince Edward Island","2016A000211","Urban private dwellings","Number","223","units ","0","v52149998","3.16","14930","","","","0"
"1981","Prince Edward Island","2016A000211","Rural private dwellings","Number","223","units ","0","v52150013","3.17","22732","","","","0"
"1981","Prince Edward Island","2016A000211","Private dwelling density","Number per square kilometre","229","units ","0","v32163792","3.14","6.6","","","","1"
"1981","Prince Edward Island","2016A000211","Population per private dwelling","Number","223","units ","0","v32163793","3.15","3.3","","","","1"
"1981","Prince Edward Island","2016A000211","Population per urban private dwelling","Number","223","units ","0","v52150028","3.18","3.0","","","","1"
"1981","Prince Edward Island","2016A000211","Population per rural private dwelling","Number","223","units ","0","v52150043","3.19","3.4","","","","1"
"1981","Nova Scotia","2016A000212","Total population","Number","223","units ","0","v32163794","4.1","847442","","","","0"
"1981","Nova Scotia","2016A000212","Urban population","Number","223","units ","0","v32163798","4.5","466840","","","","0"
"1981","Nova Scotia","2016A000212","Rural population","Number","223","units ","0","v32163802","4.9","380600","","","","0"
"1981","Nova Scotia","2016A000212","Total population density","Number per square kilometre","229","units ","0","v32163797","4.4","16.0","","","","1"
"1981","Nova Scotia","2016A000212","Urban population as a share of total population","Percent","239","units ","0","v32163801","4.8","55.1","","","","1"
"1981","Nova Scotia","2016A000212","Rural population as a share of total population","Percent","239","units ","0","v32163805","4.12","44.9","","","","1"
"1981","Nova Scotia","2016A000212","Total private dwellings","Number","223","units ","0","v32163806","4.13","273194","","","","0"
"1981","Nova Scotia","2016A000212","Urban private dwellings","Number","223","units ","0","v52149999","4.16","156809","","","","0"
"1981","Nova Scotia","2016A000212","Rural private dwellings","Number","223","units ","0","v52150014","4.17","116385","","","","0"
"1981","Nova Scotia","2016A000212","Private dwelling density","Number per square kilometre","229","units ","0","v32163807","4.14","5.2","","","","1"
"1981","Nova Scotia","2016A000212","Population per private dwelling","Number","223","units ","0","v32163808","4.15","3.1","","","","1"
"1981","Nova Scotia","2016A000212","Population per urban private dwelling","Number","223","units ","0","v52150029","4.18","3.0","","","","1"
"1981","Nova Scotia","2016A000212","Population per rural private dwelling","Number","223","units ","0","v52150044","4.19","3.3","","","","1"
"1981","New Brunswick","2016A000213","Total population","Number","223","units ","0","v32163809","5.1","696403","","","","0"
"1981","New Brunswick","2016A000213","Urban population","Number","223","units ","0","v32163813","5.5","353220","","","","0"
"1981","New Brunswick","2016A000213","Rural population","Number","223","units ","0","v32163817","5.9","343185","","","","0"
"1981","New Brunswick","2016A000213","Total population density","Number per square kilometre","229","units ","0","v32163812","5.4","9.8","","","","1"
"1981","New Brunswick","2016A000213","Urban population as a share of total population","Percent","239","units ","0","v32163816","5.8","50.7","","","","1"
"1981","New Brunswick","2016A000213","Rural population as a share of total population","Percent","239","units ","0","v32163820","5.12","49.3","","","","1"
"1981","New Brunswick","2016A000213","Total private dwellings","Number","223","units ","0","v32163821","5.13","214897","","","","0"
"1981","New Brunswick","2016A000213","Urban private dwellings","Number","223","units ","0","v52150000","5.16","116588","","","","0"
"1981","New Brunswick","2016A000213","Rural private dwellings","Number","223","units ","0","v52150015","5.17","98309","","","","0"
"1981","New Brunswick","2016A000213","Private dwelling density","Number per square kilometre","229","units ","0","v32163822","5.14","3.0","","","","1"
"1981","New Brunswick","2016A000213","Population per private dwelling","Number","223","units ","0","v32163823","5.15","3.2","","","","1"
"1981","New Brunswick","2016A000213","Population per urban private dwelling","Number","223","units ","0","v52150030","5.18","3.0","","","","1"
"1981","New Brunswick","2016A000213","Population per rural private dwelling","Number","223","units ","0","v52150045","5.19","3.5","","","","1"
"1981","Quebec","2016A000224","Total population","Number","223","units ","0","v32163824","6.1","6438403","","","","0"
"1981","Quebec","2016A000224","Urban population","Number","223","units ","0","v32163828","6.5","4993840","","","","0"
"1981","Quebec","2016A000224","Rural population","Number","223","units ","0","v32163832","6.9","1444565","","","","0"
"1981","Quebec","2016A000224","Total population density","Number per square kilometre","229","units ","0","v32163827","6.4","4.7","","","","1"
"1981","Quebec","2016A000224","Urban population as a share of total population","Percent","239","units ","0","v32163831","6.8","77.6","","","","1"
"1981","Quebec","2016A000224","Rural population as a share of total population","Percent","239","units ","0","v32163835","6.12","22.4","","","","1"
"1981","Quebec","2016A000224","Total private dwellings","Number","223","units ","0","v32163836","6.13","2172809","","","","0"
"1981","Quebec","2016A000224","Urban private dwellings","Number","223","units ","0","v52150001","6.16","1751723","","","","0"
"1981","Quebec","2016A000224","Rural private dwellings","Number","223","units ","0","v52150016","6.17","421086","","","","0"
"1981","Quebec","2016A000224","Private dwelling density","Number per square kilometre","229","units ","0","v32163837","6.14","1.6","","","","1"
"1981","Quebec","2016A000224","Population per private dwelling","Number","223","units ","0","v32163838","6.15","3.0","","","","1"
"1981","Quebec","2016A000224","Population per urban private dwelling","Number","223","units ","0","v52150031","6.18","2.9","","","","1"
"1981","Quebec","2016A000224","Population per rural private dwelling","Number","223","units ","0","v52150046","6.19","3.4","","","","1"
"1981","Ontario","2016A000235","Total population","Number","223","units ","0","v32163839","7.1","8625107","","","","0"
"1981","Ontario","2016A000235","Urban population","Number","223","units ","0","v32163843","7.5","7047030","","","","0"
"1981","Ontario","2016A000235","Rural population","Number","223","units ","0","v32163847","7.9","1578075","","","","0"
"1981","Ontario","2016A000235","Total population density","Number per square kilometre","229","units ","0","v32163842","7.4","9.5","","","","1"
"1981","Ontario","2016A000235","Urban population as a share of total population","Percent","239","units ","0","v32163846","7.8","81.7","","","","1"
"1981","Ontario","2016A000235","Rural population as a share of total population","Percent","239","units ","0","v32163850","7.12","18.3","","","","1"
"1981","Ontario","2016A000235","Total private dwellings","Number","223","units ","0","v32163851","7.13","2969755","","","","0"
"1981","Ontario","2016A000235","Urban private dwellings","Number","223","units ","0","v52150002","7.16","2482852","","","","0"
"1981","Ontario","2016A000235","Rural private dwellings","Number","223","units ","0","v52150017","7.17","486903","","","","0"
"1981","Ontario","2016A000235","Private dwelling density","Number per square kilometre","229","units ","0","v32163852","7.14","3.3","","","","1"
"1981","Ontario","2016A000235","Population per private dwelling","Number","223","units ","0","v32163853","7.15","2.9","","","","1"
"1981","Ontario","2016A000235","Population per urban private dwelling","Number","223","units ","0","v52150032","7.18","2.8","","","","1"
"1981","Ontario","2016A000235","Population per rural private dwelling","Number","223","units ","0","v52150047","7.19","3.2","","","","1"
"1981","Manitoba","2016A000246","Total population","Number","223","units ","0","v32163854","8.1","1026241","","","","0"
"1981","Manitoba","2016A000246","Urban population","Number","223","units ","0","v32163858","8.5","730660","","","","0"
"1981","Manitoba","2016A000246","Rural population","Number","223","units ","0","v32163862","8.9","295580","","","","0"
"1981","Manitoba","2016A000246","Total population density","Number per square kilometre","229","units ","0","v32163857","8.4","1.9","","","","1"
"1981","Manitoba","2016A000246","Urban population as a share of total population","Percent","239","units ","0","v32163861","8.8","71.2","","","","1"
"1981","Manitoba","2016A000246","Rural population as a share of total population","Percent","239","units ","0","v32163865","8.12","28.8","","","","1"
"1981","Manitoba","2016A000246","Total private dwellings","Number","223","units ","0","v32163866","8.13","357979","","","","0"
"1981","Manitoba","2016A000246","Urban private dwellings","Number","223","units ","0","v52150003","8.16","270003","","","","0"
"1981","Manitoba","2016A000246","Rural private dwellings","Number","223","units ","0","v52150018","8.17","87976","","","","0"
"1981","Manitoba","2016A000246","Private dwelling density","Number per square kilometre","229","units ","0","v32163867","8.14","0.6","","","","1"
"1981","Manitoba","2016A000246","Population per private dwelling","Number","223","units ","0","v32163868","8.15","2.9","","","","1"
"1981","Manitoba","2016A000246","Population per urban private dwelling","Number","223","units ","0","v52150033","8.18","2.7","","","","1"
"1981","Manitoba","2016A000246","Population per rural private dwelling","Number","223","units ","0","v52150048","8.19","3.4","","","","1"
"1981","Saskatchewan","2016A000247","Total population","Number","223","units ","0","v32163869","9.1","968313","","","","0"
"1981","Saskatchewan","2016A000247","Urban population","Number","223","units ","0","v32163873","9.5","563165","","","","0"
"1981","Saskatchewan","2016A000247","Rural population","Number","223","units ","0","v32163877","9.9","405145","","","","0"
"1981","Saskatchewan","2016A000247","Total population density","Number per square kilometre","229","units ","0","v32163872","9.4","1.7","","","","1"
"1981","Saskatchewan","2016A000247","Urban population as a share of total population","Percent","239","units ","0","v32163876","9.8","58.2","","","","1"
"1981","Saskatchewan","2016A000247","Rural population as a share of total population","Percent","239","units ","0","v32163880","9.12","41.8","","","","1"
"1981","Saskatchewan","2016A000247","Total private dwellings","Number","223","units ","0","v32163881","9.13","332715","","","","0"
"1981","Saskatchewan","2016A000247","Urban private dwellings","Number","223","units ","0","v52150004","9.16","205430","","","","0"
"1981","Saskatchewan","2016A000247","Rural private dwellings","Number","223","units ","0","v52150019","9.17","127285","","","","0"
"1981","Saskatchewan","2016A000247","Private dwelling density","Number per square kilometre","229","units ","0","v32163882","9.14","0.6","","","","1"
"1981","Saskatchewan","2016A000247","Population per private dwelling","Number","223","units ","0","v32163883","9.15","2.9","","","","1"
"1981","Saskatchewan","2016A000247","Population per urban private dwelling","Number","223","units ","0","v52150034","9.18","2.7","","","","1"
"1981","Saskatchewan","2016A000247","Population per rural private dwelling","Number","223","units ","0","v52150049","9.19","3.2","","","","1"
"1981","Alberta","2016A000248","Total population","Number","223","units ","0","v32163884","10.1","2237724","","","","0"
"1981","Alberta","2016A000248","Urban population","Number","223","units ","0","v32163888","10.5","1727545","","","","0"
"1981","Alberta","2016A000248","Rural population","Number","223","units ","0","v32163892","10.9","510180","","","","0"
"1981","Alberta","2016A000248","Total population density","Number per square kilometre","229","units ","0","v32163887","10.4","3.5","","","","1"
"1981","Alberta","2016A000248","Urban population as a share of total population","Percent","239","units ","0","v32163891","10.8","77.2","","","","1"
"1981","Alberta","2016A000248","Rural population as a share of total population","Percent","239","units ","0","v32163895","10.12","22.8","","","","1"
"1981","Alberta","2016A000248","Total private dwellings","Number","223","units ","0","v32163896","10.13","758209","","","","0"
"1981","Alberta","2016A000248","Urban private dwellings","Number","223","units ","0","v52150005","10.16","608456","","","","0"
"1981","Alberta","2016A000248","Rural private dwellings","Number","223","units ","0","v52150020","10.17","149753","","","","0"
"1981","Alberta","2016A000248","Private dwelling density","Number per square kilometre","229","units ","0","v32163897","10.14","1.2","","","","1"
"1981","Alberta","2016A000248","Population per private dwelling","Number","223","units ","0","v32163898","10.15","3.0","","","","1"
"1981","Alberta","2016A000248","Population per urban private dwelling","Number","223","units ","0","v52150035","10.18","2.8","","","","1"
"1981","Alberta","2016A000248","Population per rural private dwelling","Number","223","units ","0","v52150050","10.19","3.4","","","","1"
"1981","British Columbia","2016A000259","Total population","Number","223","units ","0","v32163899","11.1","2744467","","","","0"
"1981","British Columbia","2016A000259","Urban population","Number","223","units ","0","v32163903","11.5","2139410","","","","0"
"1981","British Columbia","2016A000259","Rural population","Number","223","units ","0","v32163907","11.9","605055","","","","0"
"1981","British Columbia","2016A000259","Total population density","Number per square kilometre","229","units ","0","v32163902","11.4","3.0","","","","1"
"1981","British Columbia","2016A000259","Urban population as a share of total population","Percent","239","units ","0","v32163906","11.8","78.0","","","","1"
"1981","British Columbia","2016A000259","Rural population as a share of total population","Percent","239","units ","0","v32163910","11.12","22.0","","","","1"
"1981","British Columbia","2016A000259","Total private dwellings","Number","223","units ","0","v32163911","11.13","996689","","","","0"
"1981","British Columbia","2016A000259","Urban private dwellings","Number","223","units ","0","v52150006","11.16","800058","","","","0"
"1981","British Columbia","2016A000259","Rural private dwellings","Number","223","units ","0","v52150021","11.17","196631","","","","0"
"1981","British Columbia","2016A000259","Private dwelling density","Number per square kilometre","229","units ","0","v32163912","11.14","1.1","","","","1"
"1981","British Columbia","2016A000259","Population per private dwelling","Number","223","units ","0","v32163913","11.15","2.8","","","","1"
"1981","British Columbia","2016A000259","Population per urban private dwelling","Number","223","units ","0","v52150036","11.18","2.7","","","","1"
"1981","British Columbia","2016A000259","Population per rural private dwelling","Number","223","units ","0","v52150051","11.19","3.1","","","","1"
"1981","Yukon","2016A000260","Total population","Number","223","units ","0","v32163914","12.1","23153","","","","0"
"1981","Yukon","2016A000260","Urban population","Number","223","units ","0","v32163918","12.5","14815","","","","0"
"1981","Yukon","2016A000260","Rural population","Number","223","units ","0","v32163922","12.9","8340","","","","0"
"1981","Yukon","2016A000260","Total population density","Number per square kilometre","229","units ","0","v32163917","12.4","0.0","","","","1"
"1981","Yukon","2016A000260","Urban population as a share of total population","Percent","239","units ","0","v32163921","12.8","64.0","","","","1"
"1981","Yukon","2016A000260","Rural population as a share of total population","Percent","239","units ","0","v32163925","12.12","36.0","","","","1"
"1981","Yukon","2016A000260","Total private dwellings","Number","223","units ","0","v32163926","12.13","7588","","","","0"
"1981","Yukon","2016A000260","Urban private dwellings","Number","223","units ","0","v52150007","12.16","4977","","","","0"
"1981","Yukon","2016A000260","Rural private dwellings","Number","223","units ","0","v52150022","12.17","2611","","","","0"
"1981","Yukon","2016A000260","Private dwelling density","Number per square kilometre","229","units ","0","v32163927","12.14","0.0","","","","1"
"1981","Yukon","2016A000260","Population per private dwelling","Number","223","units ","0","v32163928","12.15","3.1","","","","1"
"1981","Yukon","2016A000260","Population per urban private dwelling","Number","223","units ","0","v52150037","12.18","3.0","","","","1"
"1981","Yukon","2016A000260","Population per rural private dwelling","Number","223","units ","0","v52150052","12.19","3.2","","","","1"
"1981","Northwest Territories including Nunavut","","Total population","Number","223","units ","0","v32163929","13.1","45741","","","t","0"
"1981","Northwest Territories including Nunavut","","Urban population","Number","223","units ","0","v32163933","13.5","21985","","","t","0"
"1981","Northwest Territories including Nunavut","","Rural population","Number","223","units ","0","v32163937","13.9","23755","","","t","0"
"1981","Northwest Territories including Nunavut","","Total population density","Number per square kilometre","229","units ","0","v32163932","13.4","0.0","","","t","1"
"1981","Northwest Territories including Nunavut","","Urban population as a share of total population","Percent","239","units ","0","v32163936","13.8","48.1","","","t","1"
"1981","Northwest Territories including Nunavut","","Rural population as a share of total population","Percent","239","units ","0","v32163940","13.12","51.9","","","t","1"
"1981","Northwest Territories including Nunavut","","Total private dwellings","Number","223","units ","0","v32163941","13.13","11534","","","t","0"
"1981","Northwest Territories including Nunavut","","Urban private dwellings","Number","223","units ","0","v52150008","13.16","6774","","","t","0"
"1981","Northwest Territories including Nunavut","","Rural private dwellings","Number","223","units ","0","v52150023","13.17","4760","","","t","0"
"1981","Northwest Territories including Nunavut","","Private dwelling density","Number per square kilometre","229","units ","0","v32163942","13.14","0.0","","","t","1"
"1981","Northwest Territories including Nunavut","","Population per private dwelling","Number","223","units ","0","v32163943","13.15","4.0","","","t","1"
"1981","Northwest Territories including Nunavut","","Population per urban private dwelling","Number","223","units ","0","v52150038","13.18","3.2","","","t","1"
"1981","Northwest Territories including Nunavut","","Population per rural private dwelling","Number","223","units ","0","v52150053","13.19","5.0","","","t","1"
"1986","Canada","2016A000011124","Total population","Number","223","units ","0","v32163749","1.1","25309331","","","","0"
"1986","Canada","2016A000011124","Urban population","Number","223","units ","0","v32163753","1.5","19352085","","","","0"
"1986","Canada","2016A000011124","Rural population","Number","223","units ","0","v32163757","1.9","5957240","","","","0"
"1986","Canada","2016A000011124","Total population density","Number per square kilometre","229","units ","0","v32163752","1.4","2.8","","","","1"
"1986","Canada","2016A000011124","Urban population as a share of total population","Percent","239","units ","0","v32163756","1.8","76.5","","","","1"
"1986","Canada","2016A000011124","Rural population as a share of total population","Percent","239","units ","0","v32163760","1.12","23.5","","","","1"
"1986","Canada","2016A000011124","Total private dwellings","Number","223","units ","0","v32163761","1.13","8991672","","","","0"
"1986","Canada","2016A000011124","Urban private dwellings","Number","223","units ","0","v52149996","1.16","7104866","","","","0"
"1986","Canada","2016A000011124","Rural private dwellings","Number","223","units ","0","v52150011","1.17","1886806","","","","0"
"1986","Canada","2016A000011124","Private dwelling density","Number per square kilometre","229","units ","0","v32163762","1.14","1.0","","","","1"
"1986","Canada","2016A000011124","Population per private dwelling","Number","223","units ","0","v32163763","1.15","2.8","","","","1"
"1986","Canada","2016A000011124","Population per urban private dwelling","Number","223","units ","0","v52150026","1.18","2.7","","","","1"
"1986","Canada","2016A000011124","Population per rural private dwelling","Number","223","units ","0","v52150041","1.19","3.2","","","","1"
"1986","Newfoundland and Labrador","2016A000210","Total population","Number","223","units ","0","v32163764","2.1","568349","","","","0"
"1986","Newfoundland and Labrador","2016A000210","Urban population","Number","223","units ","0","v32163768","2.5","334730","","","","0"
"1986","Newfoundland and Labrador","2016A000210","Rural population","Number","223","units ","0","v32163772","2.9","233615","","","","0"
"1986","Newfoundland and Labrador","2016A000210","Total population density","Number per square kilometre","229","units ","0","v32163767","2.4","1.5","","","","1"
"1986","Newfoundland and Labrador","2016A000210","Urban population as a share of total population","Percent","239","units ","0","v32163771","2.8","58.9","","","","1"
"1986","Newfoundland and Labrador","2016A000210","Rural population as a share of total population","Percent","239","units ","0","v32163775","2.12","41.1","","","","1"
"1986","Newfoundland and Labrador","2016A000210","Total private dwellings","Number","223","units ","0","v32163776","2.13","159081","","","","0"
"1986","Newfoundland and Labrador","2016A000210","Urban private dwellings","Number","223","units ","0","v52149997","2.16","97101","","","","0"
"1986","Newfoundland and Labrador","2016A000210","Rural private dwellings","Number","223","units ","0","v52150012","2.17","61980","","","","0"
"1986","Newfoundland and Labrador","2016A000210","Private dwelling density","Number per square kilometre","229","units ","0","v32163777","2.14","0.4","","","","1"
"1986","Newfoundland and Labrador","2016A000210","Population per private dwelling","Number","223","units ","0","v32163778","2.15","3.6","","","","1"
"1986","Newfoundland and Labrador","2016A000210","Population per urban private dwelling","Number","223","units ","0","v52150027","2.18","3.4","","","","1"
"1986","Newfoundland and Labrador","2016A000210","Population per rural private dwelling","Number","223","units ","0","v52150042","2.19","3.8","","","","1"
"1986","Prince Edward Island","2016A000211","Total population","Number","223","units ","0","v32163779","3.1","126646","","","","0"
"1986","Prince Edward Island","2016A000211","Urban population","Number","223","units ","0","v32163783","3.5","48290","","","","0"
"1986","Prince Edward Island","2016A000211","Rural population","Number","223","units ","0","v32163787","3.9","78355","","","","0"
"1986","Prince Edward Island","2016A000211","Total population density","Number per square kilometre","229","units ","0","v32163782","3.4","22.3","","","","1"
"1986","Prince Edward Island","2016A000211","Urban population as a share of total population","Percent","239","units ","0","v32163786","3.8","38.1","","","","1"
"1986","Prince Edward Island","2016A000211","Rural population as a share of total population","Percent","239","units ","0","v32163790","3.12","61.9","","","","1"
"1986","Prince Edward Island","2016A000211","Total private dwellings","Number","223","units ","0","v32163791","3.13","40694","","","","0"
"1986","Prince Edward Island","2016A000211","Urban private dwellings","Number","223","units ","0","v52149998","3.16","16995","","","","0"
"1986","Prince Edward Island","2016A000211","Rural private dwellings","Number","223","units ","0","v52150013","3.17","23699","","","","0"
"1986","Prince Edward Island","2016A000211","Private dwelling density","Number per square kilometre","229","units ","0","v32163792","3.14","7.2","","","","1"
"1986","Prince Edward Island","2016A000211","Population per private dwelling","Number","223","units ","0","v32163793","3.15","3.1","","","","1"
"1986","Prince Edward Island","2016A000211","Population per urban private dwelling","Number","223","units ","0","v52150028","3.18","2.8","","","","1"
"1986","Prince Edward Island","2016A000211","Population per rural private dwelling","Number","223","units ","0","v52150043","3.19","3.3","","","","1"
"1986","Nova Scotia","2016A000212","Total population","Number","223","units ","0","v32163794","4.1","873176","","","","0"
"1986","Nova Scotia","2016A000212","Urban population","Number","223","units ","0","v32163798","4.5","471125","","","","0"
"1986","Nova Scotia","2016A000212","Rural population","Number","223","units ","0","v32163802","4.9","402050","","","","0"
"1986","Nova Scotia","2016A000212","Total population density","Number per square kilometre","229","units ","0","v32163797","4.4","16.5","","","","1"
"1986","Nova Scotia","2016A000212","Urban population as a share of total population","Percent","239","units ","0","v32163801","4.8","54.0","","","","1"
"1986","Nova Scotia","2016A000212","Rural population as a share of total population","Percent","239","units ","0","v32163805","4.12","46.0","","","","1"
"1986","Nova Scotia","2016A000212","Total private dwellings","Number","223","units ","0","v32163806","4.13","295780","","","","0"
"1986","Nova Scotia","2016A000212","Urban private dwellings","Number","223","units ","0","v52149999","4.16","166828","","","","0"
"1986","Nova Scotia","2016A000212","Rural private dwellings","Number","223","units ","0","v52150014","4.17","128952","","","","0"
"1986","Nova Scotia","2016A000212","Private dwelling density","Number per square kilometre","229","units ","0","v32163807","4.14","5.6","","","","1"
"1986","Nova Scotia","2016A000212","Population per private dwelling","Number","223","units ","0","v32163808","4.15","3.0","","","","1"
"1986","Nova Scotia","2016A000212","Population per urban private dwelling","Number","223","units ","0","v52150029","4.18","2.8","","","","1"
"1986","Nova Scotia","2016A000212","Population per rural private dwelling","Number","223","units ","0","v52150044","4.19","3.1","","","","1"
"1986","New Brunswick","2016A000213","Total population","Number","223","units ","0","v32163809","5.1","709442","","","","0"
"1986","New Brunswick","2016A000213","Urban population","Number","223","units ","0","v32163813","5.5","350305","","","","0"
"1986","New Brunswick","2016A000213","Rural population","Number","223","units ","0","v32163817","5.9","359140","","","","0"
"1986","New Brunswick","2016A000213","Total population density","Number per square kilometre","229","units ","0","v32163812","5.4","9.9","","","","1"
"1986","New Brunswick","2016A000213","Urban population as a share of total population","Percent","239","units ","0","v32163816","5.8","49.4","","","","1"
"1986","New Brunswick","2016A000213","Rural population as a share of total population","Percent","239","units ","0","v32163820","5.12","50.6","","","","1"
"1986","New Brunswick","2016A000213","Total private dwellings","Number","223","units ","0","v32163821","5.13","231682","","","","0"
"1986","New Brunswick","2016A000213","Urban private dwellings","Number","223","units ","0","v52150000","5.16","122167","","","","0"
"1986","New Brunswick","2016A000213","Rural private dwellings","Number","223","units ","0","v52150015","5.17","109515","","","","0"
"1986","New Brunswick","2016A000213","Private dwelling density","Number per square kilometre","229","units ","0","v32163822","5.14","3.2","","","","1"
"1986","New Brunswick","2016A000213","Population per private dwelling","Number","223","units ","0","v32163823","5.15","3.1","","","","1"
"1986","New Brunswick","2016A000213","Population per urban private dwelling","Number","223","units ","0","v52150030","5.18","2.9","","","","1"
"1986","New Brunswick","2016A000213","Population per rural private dwelling","Number","223","units ","0","v52150045","5.19","3.3","","","","1"
"1986","Quebec","2016A000224","Total population","Number","223","units ","0","v32163824","6.1","6532461","","","","0"
"1986","Quebec","2016A000224","Urban population","Number","223","units ","0","v32163828","6.5","5088995","","","","0"
"1986","Quebec","2016A000224","Rural population","Number","223","units ","0","v32163832","6.9","1443465","","","","0"
"1986","Quebec","2016A000224","Total population density","Number per square kilometre","229","units ","0","v32163827","6.4","4.8","","","","1"
"1986","Quebec","2016A000224","Urban population as a share of total population","Percent","239","units ","0","v32163831","6.8","77.9","","","","1"
"1986","Quebec","2016A000224","Rural population as a share of total population","Percent","239","units ","0","v32163835","6.12","22.1","","","","1"
"1986","Quebec","2016A000224","Total private dwellings","Number","223","units ","0","v32163836","6.13","2357104","","","","0"
